; BANTUL;;PIYUNGAN;3;" Srimartani;  Piyungan;  Bantul";151;SIAGA;SIAGA;;;;;
; BANTUL;15;SEWON;1;" Pendowoharjo;  Sewon;  Bantul";152;SIAGA;SIAGA;;;;;
; BANTUL;;SEWON;2;" Timbulharjo;  Sewon;  Bantul";153;AMAN;AMAN;;;;;
; BANTUL;;SEWON;3;" Bangunharjo;  Sewon;  Bantul";154;SIAGA;SIAGA;;;;;
; BANTUL;;SEWON;4;" Panggungharjo;  Sewon;  Bantul";155;WASPADA;SIAGA;" Bersinar; PSM";1;1;;1
; BANTUL;16;KASIHAN;1;" Bangunjiwo;  Kasihan;  Bantul";156;SIAGA;SIAGA;;;;;
; BANTUL;;KASIHAN;2;" Tirtonirmolo;  Kasihan;  Bantul";157;AMAN;AMAN;;;;;
; BANTUL;;KASIHAN;3;" Tamantirto;  Kasihan;  Bantul";158;AMAN;AMAN;;;;;
; BANTUL;;KASIHAN;4;" Ngestiharjo;  Kasihan;  Bantul";159;AMAN;AMAN;;;;;
; BANTUL;17;SEDAYU;1;" Argodadi;  Sedayu;  Bantul";160;SIAGA;SIAGA;;;;;
; BANTUL;;SEDAYU;2;" Argorejo;  Sedayu;  Bantul";161;AMAN;AMAN;;;;;
; BANTUL;;SEDAYU;3;" Argosari;  Sedayu;  Bantul";162;AMAN;AMAN;;;;;
; BANTUL;;SEDAYU;4;" Argomulyo;  Sedayu;  Bantul";163;AMAN;AMAN;;;;;
3; GUNUNG KIDUL;1;WONOSARI;1;" Wonosari;  Wonosari;  Gunung Kidul";164;WASPADA;SIAGA;" Bersinar; IBM 2021";1;;;1
; GUNUNG KIDUL;;WONOSARI;2;" Kepek;  Wonosari;  Gunung Kidul";165;WASPADA;WASPADA;;;;;
; GUNUNG KIDUL;;WONOSARI;3;" Piyaman;  Wonosari;  Gunung Kidul";166;WASPADA;WASPADA;;;;;
; GUNUNG KIDUL;;WONOSARI;4;" Gari;  Wonosari;  Gunung Kidul";167;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;5;" Karangtengah;  Wonosari;  Gunung Kidul";168;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;6;" Selang;  Wonosari;  Gunung Kidul";169;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;7;" Baleharjo;  Wonosari;  Gunung Kidul";170;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;8;" Siraman;  Wonosari;  Gunung Kidul";171;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;9;" Pulutan;  Wonosari;  Gunung Kidul";172;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;10;" Wareng;  Wonosari;  Gunung Kidul";173;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;11;" Duwet;  Wonosari;  Gunung Kidul";174;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;12;" Mulo;  Wonosari;  Gunung Kidul";175;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;13;" Wunung;  Wonosari;  Gunung Kidul";176;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;WONOSARI;14;" Karangrejek;  Wonosari;  Gunung Kidul";177;AMAN;AMAN;;;;;
; GUNUNG KIDUL;2;NGLIPAR;1; Natah;178;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;NGLIPAR;2; Pilangrejo;179;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;NGLIPAR;3; Kedungpoh;180;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;NGLIPAR;4; Pengkol;181;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;NGLIPAR;5; Kedungkeris;182;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;NGLIPAR;6; Nglipar;183;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;NGLIPAR;7; Katongan;184;AMAN;AMAN;;;;;
; GUNUNG KIDUL;3;PLAYEN;1; Banyusoco;185;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PLAYEN;2; Plembutan;186;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PLAYEN;3; Bleberan;187;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PLAYEN;4; Getas;188;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PLAYEN;5; Dengok;189;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PLAYEN;6; Ngunut;190;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PLAYEN;7; Playen;191;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PLAYEN;8; Ngawu;192;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PLAYEN;9; Bandung;193;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PLAYEN;10; Logandeng;194;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PLAYEN;11; Gading;195;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PLAYEN;13; Banaran;196;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PLAYEN;14; Ngleri;197;AMAN;AMAN;;;;;
; GUNUNG KIDUL;4;PATUK;1; Bunder;198;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PATUK;2; Beji;199;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PATUK;3; Pengkok;200;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PATUK;4; Semoyo;201;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PATUK;5; Salam;202;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PATUK;6; Patuk;203;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PATUK;7; Ngoro-oro;204;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PATUK;8; Nglanggeran;205;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PATUK;9; Putat;206;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PATUK;10; Nglegi;207;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PATUK;11; Terbah;208;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;5;PALIYAN;1; Sodo;209;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PALIYAN;2; Pampang;210;WASPADA;WASPADA;;;;;
; GUNUNG KIDUL;;PALIYAN;3; Grogol;211;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PALIYAN;4; Karangduwet;212;WASPADA;WASPADA;;;;;
; GUNUNG KIDUL;;PALIYAN;5; Karangasem;213;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PALIYAN;6; Mulusan;214;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PALIYAN;7; Giring;215;AMAN;AMAN;;;;;
; GUNUNG KIDUL;6;PANGGANG;1; Girikarto;216;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PANGGANG;2; Girisekar;217;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PANGGANG;3; Girimulyo;218;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PANGGANG;4; Giriwungu;219;AMAN;AMAN;;;;;
