SORONG SELATAN;Inanwatan;Mogibi;AMAN
SORONG SELATAN;Sawiat;Ween;AMAN
SORONG SELATAN;Sawiat;Sfakyo;AMAN
SORONG SELATAN;Sawiat;Sodrofoyo;AMAN
SORONG SELATAN;Sawiat;Elles;AMAN
SORONG SELATAN;Kokoda;Migrito;AMAN
SORONG SELATAN;Moswaren;Johsiro;AMAN
SORONG SELATAN;Moswaren;Bumi Ajo;AMAN
SORONG SELATAN;Moswaren;Hasik Jaya;AMAN
SORONG SELATAN;Seremuk;Klaogin;AMAN
SORONG SELATAN;Seremuk;Srer;AMAN
SORONG SELATAN;Wayer;Bagaraga;AMAN
SORONG SELATAN;Konda;Nagna;AMAN
SORONG SELATAN;Matemani;Mugim;AMAN
SORONG SELATAN;Matemani;Nusa;AMAN
SORONG SELATAN;Matemani;Saga;AMAN
SORONG SELATAN;Matemani;Puragi;AMAN
SORONG SELATAN;Matemani;Tawanggire;AMAN
SORONG SELATAN;Matemani;Bedare;AMAN
SORONG SELATAN;Kokoda Utara;Atori;AMAN
SORONG SELATAN;Kokoda Utara;Kamundan Dua;AMAN
SORONG SELATAN;Saifi;Sayal;AMAN
SORONG SELATAN;Fokour;Wandum;AMAN
SORONG SELATAN;Kais Darat;Haemaran;AMAN
RAJA AMPAT;Waigeo Barat;Saleo;AMAN
RAJA AMPAT;Kofiau;Dibalal;AMAN
RAJA AMPAT;Meos Mansar;Yenwaupnor;AMAN
RAJA AMPAT;Meos Mansar;Sawandarek;AMAN
RAJA AMPAT;Warwarbomi;Warmanai;AMAN
RAJA AMPAT;Misool Barat;Magey;AMAN
RAJA AMPAT;Kota Waisai;Bonwakir;AMAN
RAJA AMPAT;Tiplol Mayalibit;Arway;AMAN
RAJA AMPAT;Ayau;Abidon;AMAN
RAJA AMPAT;Ayau;Rutum;AMAN
RAJA AMPAT;Ayau;Reni;AMAN
RAJA AMPAT;Ayau;Meosbekwan;AMAN
TELUK BINTUNI;Bintuni;Argosigemerai;AMAN
TELUK BINTUNI;Merdey;TawAnajeroar;AMAN
TELUK BINTUNI;Merdey;Mogromus;AMAN
TELUK BINTUNI;Merdey;Mekiesefeb	;AMAN
TELUK BINTUNI;Merdey;Meyetga;AMAN
TELUK BINTUNI;Babo;Irarutu III;AMAN
TELUK BINTUNI;Aranday;Manunggal Karya;AMAN
TELUK BINTUNI;Furwagi;Twootkindik;AMAN
TELUK BINTUNI;Wamesa;Wamesa I / Idoor;AMAN
TELUK BINTUNI;Wamesa;Wamesa II / Yakati;AMAN
TELUK BINTUNI;Wamesa;Yansei;AMAN
TELUK BINTUNI;Fafurwar;Meryedi;AMAN
TELUK BINTUNI;Tembuni;Mogoi Baru;AMAN
TELUK BINTUNI;Tembuni;Bangun Mulya;AMAN
TELUK BINTUNI;Kuri;Sarbe;AMAN
TELUK BINTUNI;Kuri;Refideso;AMAN
TELUK BINTUNI;Kuri;Naramasa;AMAN
TELUK BINTUNI;Kuri;Obo;AMAN
TELUK BINTUNI;Manimeri;Bumi Saniari;AMAN
TELUK BINTUNI;Manimeri;Banjar Ausoy;AMAN
