Banjarnegara;Pagedongan;Semayun;AMAN
Banjarnegara;Purwanegara;Sirante;AMAN
Banjarnegara;Purwanegara;Peyuyon;AMAN
Banyumas;Sokaraja;Kalikidang;AMAN
Banjarnegara;Purworeja Klampok;Purworejo;WASPADA
Banjarnegara;Wanadadi;Slepa;AMAN
Banjarnegara;Wanayasa;Pesayangan;AMAN
Purbalingga;Rembang;BodasKarangjati;WASPADA
Purbalingga;Rembang;Wanogara Kulon;AMAN
SURAKARTA;Pasar Kliwon;KampungBaru;SIAGA
SURAKARTA;Pasar Kliwon;Kedung Lumbu;SIAGA
SURAKARTA;Pasar Kliwon;PasarKliwon;SIAGA
SEMARANG;GETASAN;NGGAMAN;SIAGA
Brebes;Larangan;Kedungbokor;AMAN
Brebes;Losari;kedungNeng;AMAN
Brebes;Rungkang;Rungkang;AMAN
