PalangkaRaya;Bukit Batu;Tumbang Tahai;Aman
Katingan;Katingan Hulu;Tumbang Sanamang;Aman
Katingan;Katingan Hulu;Kuluk Sapangi;Aman
Katingan;Katingan Hulu;Penda Tanggaring Baru;Aman
Katingan;Katingan Hulu;Penda Tanggaring Lama;Aman
Katingan;Katingan Hulu;Rangan Kawit;Aman
Katingan;Katingan Hulu;Sei Nanjan;Aman
Katingan;Katingan Hulu;Teluk Tampang;Aman
Katingan;Katingan Hulu;Tumbang Kabayan;Aman
Katingan;Katingan Hulu;Tumbang Mahop;Aman
Katingan;Katingan Hulu;Tumbang Salaman;Aman
Katingan;Katingan Hulu;Kampung Melayu;Aman
Katingan;Katingan Kuala;Mangun jaya;Aman
Katingan;Katingan Tengah;Tumbang Samba;Bahaya
Katingan;Marikit;Tumbang Bemban;Aman
Katingan;Marikit;Tumbang Malawan;Aman
Katingan;Marikit;Rangan Tangko;Aman
Katingan;Marikit;Tumbang Taei;Aman
Katingan;Mendawai;Tewang Kampung;Aman
Katingan;Petak Malai;Nusa Kutau;Aman
Katingan;Petak Malai;Tumbang Tangoi;Aman
Katingan;Pulau Malan;Geragu;Aman
Katingan;Pulau Malan;Tewang Darayu;Aman
Katingan;Sanaman Mantikei;Tumbang Kawei;Aman
Katingan;Sanaman Mantikei;Tumbang Taranei;Aman
Katingan;Sanaman Mantikei;Tumbang Mangara;Aman
Katingan;Sanaman Mantikei;Tumbang Manggo;Aman
Katingan;Tasik Payawan;Tumbang Panggo;Aman
Katingan;Tewang Sangalang;Hapalam;Aman
Katingan;Tewang Sangalang;Tewang Baringin;Aman
Kotawaringin Timur;Antang Kalang;Kuluk Talawang;Aman
Kotawaringin Timur;Bukit Santuai;Tumbang Panyahuan;Aman
Kotawaringin Timur;Cempaga Hulu;Sungai Ubar Mandiiri;Aman
Kotawaringin Timur;Mentawa Baru Ketapang;Bangkuang Makmur;Aman
Kotawaringin Timur;Mentawa Baru Ketapang;Bapanggang Raya;Aman
Kotawaringin Timur;Mentawa Baru Ketapang;Bapeang;Aman
Kotawaringin Timur;Mentawa Baru Ketapang;Bangkuang Makmur;Aman
Kotawaringin Timur;Mentawa Baru Ketapang;Eka Bahurui;Aman
Kotawaringin Timur;Mentawa Baru Ketapang;Pelangsian;Aman
Kotawaringin Timur;Mentawa Baru Ketapang;Sabamban;Aman
Kotawaringin Timur;Mentawa Baru Ketapang;Telaga Baru;Aman
Kotawaringin Timur;Mentaya Hilir Utara;Bagendang Permai;Aman
Kotawaringin Timur;Mentaya Hulu;Satiung;Aman
Kotawaringin Timur;Parenggean;Bajarau;Aman
Kotawaringin Timur;Parenggean;Beringin Tunggal Jaya;Aman
Kotawaringin Timur;Telaga Antang;Luwuk Kowan;Aman
Kotawaringin Timur;Telaga Antang;Tri buana;Aman
Kotawaringin Timur;Tualan Hulu;Jati waringin;Aman
Kotawaringin Timur;Tualan Hulu;Tualan Hulu;Aman
Kotawaringin Timur;Tualan Hulu;Kejayan;Aman
Seruyan;Seruyan Hilir timur;Halimaung Jaya;Aman
Seruyan;Seruyan Tengah;Bukit Tahinting;Aman
Seruyan;Seruyan Tengah;Bukit Panyuhu;Aman
Kotawaringin Barat;Arut Utara;Pandau;Aman
Kotawaringin Barat;Kotawaringin Lama;Suka jaya;Aman
Kotawaringin Barat;Kumai;Sabuai Timur;Aman
Kotawaringin Barat;Pangkalan Banteng;Kebun Agung;Aman
Lamandau;Bulik;Arga Mulya;Aman
Lamandau;Bulik;Beruta;Aman
Lamandau;Belantikan Raya;Belibi;Aman
Lamandau;Belantikan Raya;Bintang Mangalih;Aman
Lamandau;Delang;Penyombaan;Aman
Lamandau;Delang;Sepoyu;Aman
Lamandau;Batang Kawa;Jamuat;Aman
Sukamara;Permata Kecubung;SembiKuan;Aman
Sukamara;Sukamara;Kartamulia;Aman
Pulang Pisau;Jabiren;SakaKajang;Aman
Pulang Pisau;Kahayan Kuala;Papuyu II Sei. Barunai;Aman
Pulang Pisau;Kahayan Kuala;Papuyu I Sei. Pasanan;Aman
Pulang Pisau;Kahayan Kuala;Papuyu III Sei. Pudak;Aman
Pulang Pisau;Kahayan Kuala;Sei. Rungun;Aman
Pulang Pisau;Kahayan Tengah;Tanjung Sangalang;Aman
Pulang Pisau;Maliku;Maliku Mulia;Aman
Kapuas;Basarang;Bungai Jaya;Aman
Kapuas;Basarang;Tarung Manuah;Aman
Kapuas;Kapuas Barat;Penda Katapi;Aman
Kapuas;Kapuas Hulu;Sei Hanyo;Bahaya
Kapuas;Pulau Petak;Saka Lagon;Aman
Kapuas;Tamban Catur;BandarRaya;Aman
Kapuas;Tamban Catur;SidoMulyo;Aman
Gunung Mas;Kahayan Hulu Utara;Batu Tangkui;Aman
Gunung Mas;Kurun;Kurun;Aman
Gunung Mas;Manuhing;Bereng Balawan;Aman
Gunung Mas;Manuhing;Guhung;Siaga
Gunung Mas;Miri Manasa;Harowo;Aman
Gunung Mas;Sepang;Pamatang Limau;Siaga
Barito Selatan;Dusun Selatan;Buntok Kota;Bahaya
Barito Selatan;Dusun Selatan;Hilir Seper;Aman
Barito Selatan;Dusun Selatan;Jelapat;Aman
Barito Selatan;Dusun Utara;Pendang;Aman
Barito Selatan;Jenamas;Rantau Kujang;Aman
Barito Selatan;Dusun Hilir;Bangkuang;Aman
Barito Selatan;Dusun Selatan;Telang Andrau;Aman
Barito Selatan;Dusun Selatan;Teluk Mampun;Aman
Barito Selatan;Dusun Selatan;Teluk Telaga;Aman
Barito Selatan;Dusun Selatan;Tetei Lanan;Aman
Barito Selatan;Dusun Utara;Talekoi;Aman
Barito Selatan;Gn. Bintang Awai;Palu Rejo;Aman
Barito Selatan;Gn. Bintang Awai;Sei Paken;Aman
Barito Timur;Dusun Tengah;Ampah II;Aman
Barito Timur;Paju Epat;Kali napu;Aman
Barito Timur;Patangkep Tutui;Ampari Bura;Aman
Barito Timur;Pematang Karau;Muru duyung;Aman
Barito Timur;Pematang Karau;Sumber rejo;Aman
Barito Utara;Gunung Timang;Sangkorang;Aman
Barito Utara;Gunung Purei;Payang;Aman
Barito Utara;Teweh Tengah;Sei Rahayu I;Aman
Barito Utara;Teweh Tengah;Sei Rahayu II;Aman
Barito Utara;Teweh Timur;Benangin I;Aman
Barito Utara;Teweh Timur;Benangin II;Aman
Barito Utara;Teweh Timur;Benangin III;Aman
Barito Utara;Teweh Timur;Benangin V;Aman
Barito Utara;Teweh Timur;Sei Liju;Aman
Murung Raya;Barito Tuhup Raya;Dirung Sararong;Aman
Murung Raya;Laung Tuhup;Dirung Derarung;Aman
Murung Raya;Murung;Muara Ja'an;Aman
Murung Raya;Murung;Puruk Cahu;Siaga
Murung Raya;Sumber Barito;Kalapeh Baru;Aman
Murung Raya;Sumber Barito;Laas Baru;Aman
Murung Raya;Sumber Barito;Olong Liko;Aman
Murung Raya;Sungai Babuat;Tumbang Saan;Aman
Murung Raya;Tanah Siang;Olung Balo;Aman
Murung Raya;Tanah Siang;Tino talih;Aman
