Kutai Barat;Mook Manaar Bulatn;Gunung Rampah;Aman;
Kutai Barat;Mook Manaar Bulatn;Rambayan;Aman;
Kutai Barat;Mook Manaar Bulatn;Muara Jawaq;Aman;
Kutai Barat;Mook Manaar Bulatn;Jengan;Aman;
Kutai Barat;Mook Manaar Bulatn;Muara Kalaq;Aman;
Kutai Barat;Mook Manaar Bulatn;Tondoh;Aman;
Kutai Barat;Long Iram;SukoMulyo;Aman;
Kutai Barat;Long Iram;Keliwai;Aman;
Kutai Barat;Long Iram;Kelian Luar;Aman;
Kutai Barat;Tering;Linggang Kelubaq;Aman;
Bontang;Bontang Selatan;Tanjung Laut;Bahaya;
Bontang;Bontang Selatan;Berbas Tengah;Bahaya;
Bontang;Bontang Selatan;Tanjung Laut Indah;Bahaya;
Bontang;Bontang Selatan;Bontang Lestari;Aman;
Bontang;Bontang Selatan;Satimpo;Aman;
balikpapan;Balikpapan Selatan;GunungBahagia;Siaga;
balikpapan;Balikpapan Selatan;SungaiNangka;Siaga;
balikpapan;Balikpapan Utara;MuaraRapak;Bahaya;
balikpapan;Balikpapan Utara;GunungSamarinda Baru;Aman;
balikpapan;Balikpapan Utara;GunungSamarinda;Siaga;
balikpapan;Balikpapan Tengah;GunungSari Ulu;Siaga;
balikpapan;Balikpapan Tengah;GunungSari Ilir;Siaga;
Penajam Paser Utara;Babulu;Gunung Intan;Waspada;
Penajam Paser Utara;Babulu;Rawa Mulia;Waspada;
Penajam Paser Utara;Babulu;Labangka Barat;Siaga;
Penajam Paser Utara;Babulu;Gunung Makmur;Aman;
Penajam Paser Utara;Babulu;Sumber Sari;Aman;
Penajam Paser Utara;Babulu;Sri Raharja;Aman;
Penajam Paser Utara;Babulu;Sebakung Jaya;Aman;
Penajam Paser Utara;Babulu;Babulu Laut;Aman;
Penajam Paser Utara;Babulu;Labangka;Aman;
Penajam Paser Utara;Babulu;Rintik;Aman;
Penajam Paser Utara;Babulu;Gunung Mulia;Aman;
Penajam Paser Utara;Penajam;BuluMinung;Siaga;
Penajam Paser Utara;Penajam;Lawe-Lawe;Siaga;
Penajam Paser Utara;Penajam;Salo loang;Aman;
Penajam Paser Utara;Penajam;Giri purwa;Aman;
Penajam Paser Utara;Sepaku;Wono sari;Aman;
Penajam Paser Utara;Sepaku;Suka raja;Aman;
Paser;Batu Sopang;Samuranggau;Aman;
Paser;Batu Engau;Tampakan;Aman;
Paser;Batu Engau;Tebru Paser Damai;Aman;
Paser;Tanjung Harapan;Keladen;Aman;
Paser;Tanjung Harapan;Labuangkallo;Aman;
Paser;Paser Belengkong;Laburan Baru;Bahaya;
Paser;Paser Belengkong;Laburan;Siaga;
Paser;Paser Belengkong;Pasir Belengkong;Siaga;
Paser;Paser Belengkong;Suliliran;Siaga;
Paser;Paser Belengkong;Sunge Batu;Siaga;
Paser;Paser Belengkong;Lempesu;Aman;
Paser;Paser Belengkong;Bekoso;Aman;
Paser;Paser Belengkong;Damit;Aman;
Paser;Paser Belengkong;Sangkuriman;Aman;
Paser;Paser Belengkong;Suatang;Aman;
Paser;Paser Belengkong;Keresik Bura;Aman;
Paser;Paser Belengkong;Seniung Jaya;Aman;
Paser;Paser Belengkong;Suliliran Baru;Aman;
Paser;Paser Belengkong;Olong Pinang;Aman;
Paser;Paser Belengkong;Suatang Keteban;Aman;
Paser;Tanah Grogot;Perepat;Aman;
Paser;Kuaro;Pondang Baru;Aman;
Paser;Long Ikis;Bukit Saloka;Aman;
Paser;Muara Komam;MuaraKomam;Siaga;
Paser;Long Kali;Perkuwen;Aman;
