SINTANG;SERAWAI;NANGA TEKUNGAI;AMAN
SINTANG;SEPAUK;BUNGKONG BARU;AMAN
SINTANG;SINTANG;MeRTI GUNA;AMAN
SINTANG;DEDAI;MaNAONG BARU;AMAN
SINTANG;KETUNGAU TENGAH;BeGELANG JAYA;AMAN
MEMPAWAH;SUNGAI PINYUH;SUNGAI BAKAu BESAR LAUT;SIAGA
MEMPAWAH;SUNGAI KUNYIT;SUNGAI DURI I;SIAGA
MEMPAWAH;SUNGAI KUNYIT;SUNGAI DURI II;SIAGA
KUBU RAYA;BATU AMPAR;SUNGAI KeRAWANG;WASPADA
KUBU RAYA;KUBU;PERSIAPAN BEMBAN TIMUR;SIAGA
KUBU RAYA;BATU AMPAR;SEPUK LAUT;WASPADA
KUBU RAYA;BATU AMPAR;PUNGGUR BESAR;BAHAYA
KUBU RAYA;SUNGAI KAKAP;PARIT KELADI;SIAGA
KUBU RAYA;SUNGAI KAKAP;RENGAS KAPUAS;SIAGA
KUBU RAYA;SUNGAI RAYA;PERMATA JAYA;SIAGA
KUBU RAYA;SUNGAI RAYA;SUKULANTING;SIAGA
KUBU RAYA;SUNGAI AMBAWANG;AMPERA RAYA;SIAGA
KUBU RAYA;SUNGAI AMBAWANG;PERSIAPAN SIMPANG RAYA;AMAN
KUBU RAYA;SUNGAI AMBAWANG;PERSIAPAN KUALA BAKUNG;AMAN
KUBU RAYA;SUNGAI AMBAWANG;PERSIAPAN LINTANG BATANG;AMAN
KUBU RAYA;KUALA MANDOR B;PERSIAPAN SINGAI ENAU A;AMAN
SAMBAS;TEBAS;MAK RAMPAI;AMAN
SAMBAS;SEBAWI;SEMANJANG;AMAN
BENGKAYANG;SIDING;HLI BUEi;SIAGA
KETAPANG;SUNGAI LAUR;BAYUn SARI;AMAN
SANGGAU;BONTI;MAJel;AMAN
SANGGAU;SEKAYAM;SaNGAI TEKAM;AMAN
