TERNATE;Moti;Tadenas;Aman
TERNATE;Moti;Tafaga;Aman
TERNATE;Moti;Tafamutu;Aman
TERNATE;Moti;Takofi;Aman
PULAU MOROTAI;Morotai Selatan Barat;Lou madoro;Aman
PULAU MOROTAI;Morotai Selatan Barat;Sami nyamau;Aman
HALMAHERA Utara;Jailolo;Buku matiti;Aman
HALMAHERA Utara;Kao Teluk;Akelamo Kao;Siaga
HALMAHERA Utara;Kao Teluk;BobaneIgo;Siaga
HALMAHERA Utara;Kao Teluk;Dum-Dum;Siaga
HALMAHERA Utara;Kao Teluk;Gamsungi;Aman
HALMAHERA Utara;Kao Teluk;Pasir Putih;Aman
HALMAHERA Utara;Kao Teluk;Tetewang;Aman
HALMAHERA BARAT;Ibu;Soana Masungi;Aman
HALMAHERA BARAT;Loloda;Jangailulu;Aman
HALMAHERA Utara;Loloda Kepulauan;Tuakara;Aman
HALMAHERA TENGAH;Patani;Moreala;Aman
HALMAHERA TENGAH;Patani;Yondeliu;Aman
HALMAHERA TIMUR;Wasile;Gulapapo;Aman
HALMAHERA SELATAN;Bacan Barat;Kotunang;aman
Pulau Morotai;Morotai Utara;Sakita;Aman
HALMAHERA SELATAN;Kepulauan Botanglomang;Paisumbaos;Aman
HALMAHERA SELATAN;Kepulauan Botanglomang;Sawangakar;Aman
HALMAHERA SELATAN;Kepulauan Joronga;Kakupang;Aman
HALMAHERA SELATAN;Makian;Kota;Aman
HALMAHERA SELATAN;Makian;Suma;Aman
HALMAHERA SELATAN;Makian;Soma;Aman
KEPULAUAN SULA;Mangoli Tengah;BuruAkol;Aman
KEPULAUAN SULA;Mangoli Utara;Pastabulu;Aman
KEPULAUAN SULA;Mangoli Utara;Modapuhi Trans;Aman
PULAU TALIABU;Taliabu Barat;Talo;Aman
PULAU TALIABU;Taliabu Timur Selatan;Kawali;Aman
PULAU TALIABU;Taliabu Timur Selatan;Kubunu;Aman
