1;Manado;1;Malalayang;1;Bahu;Bahaya;Waspada
;Manado;;Malalayang;2;Batu Kota;Waspada;Siaga
;Manado;;Malalayang;3;Winangun Satu;Waspada;Siaga
;Manado;;Malalayang;4;Winangun Dua;Waspada;Siaga
;Manado;;Malalayang;5;Malalayang Dua;Waspada;Siaga
;Manado;;Malalayang;6;Malalayang Satu;Waspada;Aman
;Manado;;Malalayang;7;Malalayang Satu Barat;Siaga;Siaga
;Manado;;Malalayang;8;Malalayang Satu Timur;Siaga;Siaga
;Manado;;Malalayang;9;Kleak;Waspada;Siaga
;Manado;2;Sario;1;Sario Kota Baru;Waspada;Siaga
;Manado;;Sario;2;Ranotana;Waspada;Siaga
;Manado;;Sario;3;Sario;Siaga;Siaga
;Manado;;Sario;4;Sario Tumpaan;Waspada;Aman
;Manado;;Sario;5;Sario Utara;Waspada;Siaga
;Manado;;Sario;6;Titiwungen Selatan;Waspada;Waspada
;Manado;;Sario;7;Titiwungen Utara;Waspada;Siaga
;Manado;3;Singkil;1;Ternate Tanjung;Bahaya;Bahaya
;Manado;;Singkil;2;Singkil Satu;Bahaya;Bahaya
;Manado;;Singkil;3;Karame;Bahaya;Bahaya
;Manado;;Singkil;4;Wawonasa;Bahaya;Bahaya
;Manado;;Singkil;5;Ketang Baru;Bahaya;Waspada
;Manado;;Singkil;6;Ternate Baru;Bahaya;Siaga
;Manado;;Singkil;7;Kombos Barat;Waspada;Waspada
;Manado;;Singkil;8;Singkil Dua;Waspada;Waspada
;Manado;;Singkil;9;Kombos Timur;Waspada;Waspada
;Manado;4;Kec Bunaken;1;Meras;Aman;Aman
;Manado;;Kec Bunaken;2;Molas;Aman;Aman
;Manado;;Kec Bunaken;3;Bailang;Aman;Aman
;Manado;;Kec Bunaken;4;Pandu;Aman;Aman
;Manado;;Kec Bunaken;5;Tongkaina;Aman;Aman
;Manado;5;Bunaken Kepulauan;1;Bunaken;Waspada;Aman
;Manado;;Bunaken Kepulauan;2;Alung Banua;Aman;Aman
;Manado;;Bunaken Kepulauan;3;Manado Tua Satu;Aman;Aman
;Manado;;Bunaken Kepulauan;4;Manado Tua Dua;Aman;Aman
;Manado;6;Mapanget;1;Lapangan;Waspada;Siaga
;Manado;;Mapanget;2;Bengkol;Aman;Aman
;Manado;;Mapanget;3;Buha;Aman;Aman
