1;PalangkaRaya;1;Bukit Batu;1;Banturung;Aman;Siaga
;PalangkaRaya;;Bukit Batu;2;Habaring Hurung;Aman;Aman
;PalangkaRaya;;Bukit Batu;3;Kanarakan;Aman;Aman
;PalangkaRaya;;Bukit Batu;4;Marang;Aman;Siaga
;PalangkaRaya;;Bukit Batu;5;Sei Gohong;Aman;Aman
;PalangkaRaya;;Bukit Batu;6;Tangkiling;Aman;Siaga
;PalangkaRaya;2;Jekan Raya;7;Tumbang Tahai;Aman;siaga
;PalangkaRaya;;Jekan Raya;8;Bukit Tunggal;Siaga;Siaga
;PalangkaRaya;;Jekan Raya;9;Menteng;Siaga;Siaga
;PalangkaRaya;;Jekan Raya;10;Palangka;Siaga;Waspada
;PalangkaRaya;;Jekan Raya;11;Petuk Katimpun;Siaga;waspada
;PalangkaRaya;3;Pahandut;12;Langkai;Siaga;Siaga
;PalangkaRaya;;Pahandut;13;Pahandut;Siaga;Siaga
;PalangkaRaya;;Pahandut;14;Pahandut Seberang;Siaga;Siaga
;PalangkaRaya;;Pahandut;15;Panarung;Siaga;Siaga
;PalangkaRaya;;Pahandut;16;Tanjung Pinang;Aman;Aman
;PalangkaRaya;;Pahandut;17;Tumbang Rungan;Bahaya;waspada
;PalangkaRaya;4;Rakumpit;18;Bukit Sua;Aman;Aman
;PalangkaRaya;;Rakumpit;19;Gaung Baru;Aman;Aman
;PalangkaRaya;;Rakumpit;20;Mungku Baru;Aman;Aman
;PalangkaRaya;;Rakumpit;21;Pager;Waspada;Waspada
;PalangkaRaya;;Rakumpit;22;Panjehang;Aman;Aman
;PalangkaRaya;;Rakumpit;23;Petuk Barunai;Aman;Aman
;PalangkaRaya;;Rakumpit;24;Petuk Bukit;Aman;Aman
;PalangkaRaya;5;Sabangau;25;Bereng Bengkel;Aman;Aman
;PalangkaRaya;;Sabangau;26;Danau Tundai;Aman;Aman
;PalangkaRaya;;Sabangau;27;Kalampangan;Waspada;Waspada
;PalangkaRaya;;Sabangau;28;Kameloh Baru;Aman;Aman
;PalangkaRaya;;Sabangau;29;Kereng Bangkirai;Siaga;Siaga
;PalangkaRaya;;Sabangau;30;Sabaru;Siaga;Siaga
;Katingan;;Kamipang;13;Baun Bango;Aman;Aman
;Katingan;;Katingan Hilir;26;Talangkah;Aman;Aman
;Katingan;4;Katingan Hulu;29;Tumbang Sanamang 1;Aman;Aman
;Katingan;;Katingan Hulu;33;Kuluk Sapangi;Aman;Aman
;Katingan;;Katingan Hulu;34;Penda Tanggaring Baru;Aman;Aman
;Katingan;;Katingan Hulu;35;Penda Tanggaring Lama;Aman;Aman
;Katingan;;Katingan Hulu;37;Rangan Kawit;Aman;Aman
;Katingan;;Katingan Hulu;40;Sei Nanjan;Aman;Aman
;Katingan;;Katingan Hulu;41;Teluk Tampang;Aman;Aman
;Katingan;;Katingan Hulu;44;Tumbang Kabayan;Aman;Aman
;Katingan;;Katingan Hulu;47;Tumbang Mahop;Aman;Aman
;Katingan;;Katingan Hulu;51;Tumbang Salaman;Aman;Aman
;Katingan;;Mendawai;58;Kampung Melayu;Aman;Aman
;Katingan;;Katingan Kuala;61;bangun jaya;Aman;Aman
;Katingan;;Katingan Tengah;84;Tumbang Samba;Bahaya;Bahaya
;Katingan;;Marikit;91;Tumbang Bemban;Aman;Aman
;Katingan;;Marikit;98;Tumbang Malawan;Aman;Aman
;Katingan;;Marikit;100;Rangan Tangko;Aman;Aman
;Katingan;;Marikit;101;Tumbang Taei;Aman;Aman
;Katingan;;Mendawai;107;Tewang Kampung;Aman;Aman
