;Bulungan;4;Tanjung Selor;1;Kampung Arab;Waspada;Waspada
;Bulungan;7;Tanjung Palas Timur;1;Tahan Kuning;Aman;Aman
;Malinau;;Malinau Utara;2;Semenggaris;Waspada;Waspada
;Malinau;;Malinau Selatan;5;Nunuk Tana Kibang;Aman;Aman
;Malinau;;Malinau Selatan;9;Senggayan;Aman;Aman
;Malinau;;Malinau Barat;2;Lone Kenipe;Aman;Aman
;Malinau;;Malinau Barat;7;Teras;Aman;Aman
;Malinau;10;Kayan Selatan;1;Long Apung;Aman;Aman
;Malinau;;Kayan Selatan;5;Metualang;Aman;Aman
;Malinau;;Sungai Tubu;4;Riang Tubu;Aman;Aman
;Nunukan;7;Krayan;1;Pa'mulak;Aman;Aman
;Nunukan;;Krayan;2;Pa'padi;Aman;Aman
;Nunukan;;Krayan;8;Pa'inan;Aman;Aman
;Nunukan;;Krayan;11;Pa'butal;Aman;Aman
;Nunukan;;Krayan;12;Pa'delung;Aman;Aman
;Nunukan;;Krayan;13;Pa'urud;Aman;Aman
;Nunukan;;Krayan;14;Pa'kemut;Aman;Aman
;Nunukan;;Krayan;15;Pa'kidang;Aman;Aman
;Nunukan;;Krayan;17;Pa'payak;Aman;Aman
;Nunukan;;Krayan;18;Pa'pirit;Aman;Aman
;Nunukan;;Krayan;25;Pa'mering;Aman;Aman
;Nunukan;;Krayan;26;Pa'pani;Aman;Aman
;Nunukan;;Krayan;27;Pa'lutut;Aman;Aman
;Nunukan;;Krayan;28;Ma'libu;Aman;Aman
;Nunukan;;Krayan;29;Pa'rupai;Aman;Aman
;Nunukan;;Krayan;31;Pa'nado;Aman;Aman
;Nunukan;;Krayan;36;Pa'api;Aman;Aman
;Nunukan;;Krayan;37;Pa'sire;Aman;Aman
;Nunukan;;Krayan;38;Wa'yanud;Aman;Aman
;Nunukan;;Krayan;43;Pa'betung;Aman;Aman
;Nunukan;;Krayan;47;Wa'laya;Aman;Aman
;Nunukan;;Krayan;48;Pa'matung;Aman;Aman
;Nunukan;;Krayan;49;Pa'terutun;Aman;Aman
;Nunukan;;Krayan;50;Pa'rangeb;Aman;Aman
;Nunukan;;Krayan;51;Pa'kebuan;Aman;Aman
;Nunukan;;Krayan;52;Pa'pawan;Aman;Aman
;Nunukan;;Krayan;55;Pa'umung;Aman;Aman
;Nunukan;;Krayan;56;Pa'raye;Aman;Aman
;Nunukan;;Krayan;57;Pa'melade;Aman;Aman
;Nunukan;;Krayan;59;Pa'lidung;Aman;Aman
;Nunukan;;Krayan;60;Wa'yagung;Aman;Aman
;Nunukan;;Krayan;61;Pa'pala;Aman;Aman
;Nunukan;;Krayan;65;Pa'putuk;Aman;Aman
;Nunukan;;Krayan Selatan;3;Pa'ibang;Aman;Aman
;Nunukan;;Krayan Selatan;4;Pa'amai;Aman;Aman
;Nunukan;;Krayan Selatan;5;Pa'kaber;Aman;Aman
;Nunukan;;Krayan Selatan;6;Pa'tera;Aman;Aman
;Nunukan;;Krayan Selatan;7;Pa'sing;Aman;Aman
;Nunukan;;Krayan Selatan;8;Long Padi;Aman;Aman
;Nunukan;;Krayan Selatan;9;Pa'dalam;Aman;Aman
;Nunukan;;Krayan Selatan;11;Pa'upan;Aman;Aman
;Nunukan;;Krayan Selatan;12;Tang Paye;Aman;Aman
;Nunukan;;Krayan Selatan;13;Long Kelupan;Aman;Aman
;Nunukan;;Krayan Selatan;14;Long Rungan;Aman;Aman
;Nunukan;;Krayan Selatan;15;Long Mutan;Aman;Aman
;Nunukan;;Krayan Selatan;17;Long Rian;Aman;Aman
;Nunukan;;Krayan Selatan;19;Ba'liku;Aman;Aman
;Nunukan;;Krayan Selatan;20;Pa'urang;Aman;Aman
;Nunukan;;Krayan Selatan;21;Pa'yalau;Aman;Aman
;Nunukan;;Krayan Selatan;22;Binuang;Aman;Aman
;Nunukan;;Krayan Selatan;23;Pa'milau;Aman;Aman
;Nunukan;;Krayan Selatan;24;Tang Badui;Aman;Aman
;Nunukan;9;Sebatik Barat;1;Lang Bunyu;Aman;Aman
;Nunukan;;Sebatik Barat;2;Bina lawan;Aman;Aman
;Nunukan;;Sebatik Barat;3;Betabu;Aman;Aman
;Nunukan;;Nunukan Selatan;2;NunukanSelatan;Aman;Aman
;Nunukan;;Tulin Onsoi;4;Sekikilian;Aman;Aman
