MELAWI;BELIMBING;ALANGAN;AMAN
MELAWI;ELLA HILIR;NANGA ALAN;AMAN
SINTANG;SEPAUK;BUNGKONG BARU;AMAN
SINTANG;SINTANG;MARTI GUNA;AMAN
KUBU RAYA;KUBU;PERSIAPAN BEMBAN TIMUR;SIAGA
KUBU RAYA;SUNGAI KAKAP;PARIT KELADI;SIAGA
KUBU RAYA;SUNGAI KAKAP;RENGAS KAPUAS;SIAGA
KUBU RAYA;SUNGAI RAYA;PERMATA JAYA;SIAGA
KUBU RAYA;SUNGAI RAYA;SUKULANTING;SIAGA
KUBU RAYA;SUNGAI AMBAWANG;AMPERA RAYA;WASPADA
KUBU RAYA;SUNGAI AMBAWANG;PERSIAPAN SIMPANG RAYA;AMAN
KUBU RAYA;SUNGAI AMBAWANG;PERSIAPAN KUALA BAKUNG;AMAN
KUBU RAYA;SUNGAI AMBAWANG;PERSIAPAN LINTANG BATANG;AMAN
KUBU RAYA;KUALA MANDOR B;PADI JAYA;AMAN
